1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
193,18,0.4,0.17,1.6,-4,-10,-0.006999999999999999,-0.8,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.021
-288,15,0.11,0.15,2.4,-4,-18,-0.013000000000000001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.015
580,17,-0.3,-0.13,1.5,-5,15,-0.006,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
707,33,-0.35,-0.03,1.0,-5,0,-0.002,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019
585,58,-0.36,0.1,0.3,-6,-9,0.0,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.021
302,73,-0.33,0.16,-0.5,-6,-16,0.002,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.02
-158,76,-0.06,0.14,-1.2,-7,-14,0.011000000000000001,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.015
17,70,0.21,-0.17,-1.0,-7,16,0.01,0.3,-0.0003,-0.0003,-0.0003,-0.0002,0.0,0.0,-0.0001,0.0,-0.0002,0.019
-7,74,0.39,0.09,-0.2,-6,-9,0.004,-0.3,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0.0,0.0,0.0,-0.0003,0.02
-273,69,0.36,0.15,0.7,-5,-16,-0.004,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.021
-303,68,0.35,0.15,0.8,-5,-16,-0.004,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,-0.0002,0.0,0.0,0.0,-0.0004,0.02
-463,61,0.27,0.08,1.2,-5,-9,-0.009000000000000001,0.6,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019
-618,37,-0.05,0.05,1.5,-5,-6,-0.013000000000000001,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017
-363,-3,-0.44,-0.07,0.3,-6,8,-0.006,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.016
-292,-7,-0.47,-0.17,-0.2,-6,12,-0.004,1.7,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.015
-30,-12,-0.39,-0.15,-0.9,-7,18,0.009000000000000001,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.016
251,-8,-0.15,-0.11,-1.4,-7,13,0.013000000000000001,0.0,-0.0003,-0.0003,-0.0003,-0.0003,-0.0001,0.0,0.0,0.0,-0.0003,0.018000000000000002
272,15,0.13,0.04,-1.3,-7,-3,0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019
-103,23,0.19,0.1,-0.5,-6,-10,-0.001,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.018000000000000002
-163,13,-0.19,0.01,-0.3,-6,-1,-0.012,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006,0.015
46,10,-0.19,-0.12,-0.8,-7,15,0.004,-0.6,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.018000000000000002
-236,5,0.02,0.04,0.0,-6,-4,-0.004,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
-103,-9,0.08,-0.04,0.2,-6,4,0.001,0.0,-0.0004,-0.0004,-0.0004,-0.0003,-0.0001,0.0,-0.0001,0.0,-0.0003,0.018000000000000002
-14,-12,-0.12,-0.02,0.1,-6,2,-0.006,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.016
254,-7,-0.01,-0.09,-0.2,-6,11,0.005,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.018000000000000002
305,4,0.08,0.02,-0.1,-6,-2,0.004,0.4,-0.0004,-0.0003,-0.0003,-0.0003,-0.0001,0.0,0.0,0.0,-0.0003,0.019
-207,11,0.01,0.1,0.3,-6,-11,-0.003,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
212,1,-0.03,-0.03,-0.2,-6,3,0.001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.018000000000000002
-415,-28,-0.05,0.03,-0.3,-6,-3,0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.016
-125,-48,0.08,-0.09,-0.3,-6,10,0.003,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.015
99,-49,0.12,-0.13,-0.1,-6,16,0.002,-0.7,-0.0004,-0.0004,-0.0004,-0.0003,0.0,0.0,-0.0001,0.0,-0.0003,0.016
328,-43,0.07,-0.12,0.2,-6,14,-0.005,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017
356,-42,0.06,-0.12,0.2,-6,14,-0.005,0.0,-0.0005,-0.0005,-0.0005,-0.0005,-0.0001,0.0,0.0,0.0,-0.0005,0.016
383,-41,0.05,-0.12,0.2,-6,14,-0.005,-0.1,-0.0004,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0001,0.0,-0.0005,0.017
508,-13,-0.06,-0.02,0.2,-6,2,-0.004,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.02
-126,15,-0.17,0.11,-0.8,-7,-12,0.0,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.018000000000000002
-323,-12,0.2,0.03,-0.7,-7,-3,0.005,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.016
158,-22,0.3,-0.08,1.0,-5,9,-0.005,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
263,-12,0.14,-0.03,1.7,-4,2,-0.006999999999999999,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.018000000000000002
277,11,-0.38,0.01,1.1,-5,0,-0.01,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.019
277,11,-0.4,0.01,1.0,-5,0,-0.01,0.0,-0.0005,-0.0005,-0.0005,-0.0005,-0.0001,0.0,0.0,0.0,-0.0005,0.018000000000000002
103,26,-0.35,0.05,-1.0,-7,-5,0.004,0.0,-0.0003,-0.0004,-0.0004,-0.0004,0.0001,0.0,0.0,0.0,-0.0004,0.017
155,31,-0.14,-0.03,-1.5,-7,4,0.01,0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.02
-87,34,0.15,0.16,-1.5,-7,-15,0.011000000000000001,-0.6,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.019
-176,33,0.21,0.07,-1.4,-7,-15,0.009000000000000001,0.7,-0.0004,-0.0004,-0.0004,-0.0003,-0.0001,0.0,-0.0002,0.0,-0.0003,0.018000000000000002
-199,32,0.22,0.06,-1.4,-7,-12,0.005,1.8,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,-0.0001,0.0,-0.0004,0.019
-309,24,0.19,0.06,-1.0,-7,-6,-0.004,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017
-285,7,0.15,-0.01,-0.4,-6,2,-0.003,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.016
-222,2,0.15,-0.08,-0.3,-6,11,0.0,0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.018000000000000002
-211,-17,-0.43,0.02,-1.0,-7,-2,-0.009000000000000001,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.015
357,-15,-0.11,-0.13,-2.4,-8,17,0.013000000000000001,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017
525,2,0.12,-0.03,-2.3,-8,4,0.009000000000000001,0.3,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.019
-19,34,0.37,0.11,-0.3,-6,-12,-0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.02
-384,24,0.21,0.11,0.7,-5,-13,-0.006999999999999999,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.016
83,5,-0.12,-0.08,0.7,-5,8,-0.002,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
149,7,-0.12,0.01,0.6,-5,3,0.003,-1.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.018000000000000002
125,11,-0.1,0.03,0.4,-6,-5,0.001,0.6,-0.0003,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019
-218,9,0.03,0.1,0.3,-6,-11,0.003,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.018000000000000002
-428,-20,0.04,0.05,0.6,-5,-6,-0.006,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.015
600,-15,0.06,-0.14,0.3,-6,16,0.005,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017
740,4,0.13,-0.06,0.5,-6,1,0.004,0.9,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.018000000000000002
758,17,0.15,0.09,0.6,-5,-5,0.001,-2.0,-0.0004,-0.0003,-0.0003,-0.0003,-0.0001,0.0,0.0,0.0,-0.0003,0.019
607,35,0.1,0.1,0.8,-5,-13,-0.005,0.6,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.021
384,47,0.02,0.17,0.9,-5,-22,-0.008,0.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.022000000000000002
-148,52,-0.13,0.25,0.8,-5,-26,-0.006999999999999999,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.021
-557,40,-0.19,0.17,0.5,-5,-20,-0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
-690,29,-0.2,-0.14,0.3,-6,1,-0.001,4.8,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.016
127,-11,0.2,-0.06,0.8,-5,8,-0.004,-0.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019
-85,-7,0.06,0.1,1.2,-5,-13,-0.006,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
254,4,0.09,-0.03,-0.7,-7,4,0.008,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.018000000000000002
251,10,0.19,0.03,-0.5,-6,-6,0.006,0.4,-0.0003,-0.0003,-0.0003,-0.0003,-0.0001,0.0,0.0,0.0,-0.0003,0.019
-174,15,-0.14,0.07,-0.2,-6,-7,-0.005,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017
-31,8,-0.21,-0.05,-0.8,-7,6,-0.002,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.016
-18,8,-0.22,-0.05,-0.8,-7,6,-0.002,0.0,-0.0004,-0.0005,-0.0005,-0.0005,0.0001,0.0,0.0,0.0,-0.0005,0.017
66,9,-0.09,-0.02,-1.1,-7,4,0.008,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.018000000000000002
-234,3,0.15,0.06,0.2,-6,-7,-0.005,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
-230,-12,0.07,-0.01,0.6,-5,1,-0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.018000000000000002
-220,-21,-0.09,0.01,0.6,-5,0,-0.006999999999999999,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017
-161,-27,-0.26,-0.04,0.3,-6,5,-0.01,-0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.016
413,-14,0.04,-0.07,-0.8,-7,9,0.006999999999999999,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.018000000000000002
371,11,0.26,0.04,-0.3,-6,-4,0.005,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.019
350,15,0.28,0.13,-0.2,-6,-5,0.002,-0.8,-0.0004,-0.0004,-0.0004,-0.0003,-0.0001,0.0,-0.0001,0.0,-0.0003,0.021
-172,20,0.19,0.18,0.7,-5,-20,-0.005,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
-106,-12,-0.15,-0.01,0.2,-6,1,-0.001,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.016
184,-10,-0.1,-0.06,-0.4,-6,7,0.002,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019
-75,-4,-0.05,0.12,-0.6,-7,-13,0.001,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.018000000000000002
-199,-11,0.16,0.04,-0.5,-6,-3,0.008,0.1,-0.0003,-0.0003,-0.0003,-0.0003,-0.0002,0.0,0.0,0.0,-0.0003,0.02
-204,-11,0.18,0.04,-0.5,-6,-3,0.008,-0.1,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0.0,-0.0002,0.0,-0.0003,0.019
-321,-18,0.06,0.08,-0.3,-6,-8,-0.011000000000000001,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.016
-269,-28,-0.14,-0.06,-0.3,-6,10,-0.011000000000000001,-1.1,-0.0005,-0.0005,-0.0005,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.015
122,-33,-0.07,-0.12,-0.7,-7,14,0.005,-0.2,-0.0002,-0.0003,-0.0003,-0.0003,0.0001,0.0,0.0,0.0,-0.0003,0.016
405,-22,0.21,-0.08,-0.5,-6,11,0.01,-0.4,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,0.018000000000000002
387,-1,0.31,0.05,0.4,-6,-6,0.001,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.019
321,6,0.31,0.15,0.7,-5,-13,-0.001,-1.6,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.02
-390,4,0.16,0.17,1.7,-4,-20,-0.006,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.021
-502,0,0.12,0.2,1.8,-4,-20,-0.013000000000000001,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017
-505,-32,-0.21,-0.05,1.6,-4,6,-0.01,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.016
-172,-57,-0.23,-0.07,0.5,-5,8,0.002,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.015
465,-46,-0.15,-0.11,-0.5,-6,13,0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.016
613,-31,-0.1,-0.07,-0.7,-7,7,0.003,0.5,-0.0003,-0.0003,-0.0003,-0.0004,0.0,0.0,0.0001,0.0,-0.0004,0.017
693,-11,0.05,-0.03,-0.7,-7,3,0.008,0.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.019
599,8,0.16,0.08,-0.6,-6,-13,0.006,1.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.021
468,17,0.2,0.34,-0.4,-6,-24,0.003,-3.9,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.022000000000000002
354,20,0.21,0.24,-0.3,-6,-30,0.003,0.1,-0.0004,-0.0004,-0.0004,-0.0003,-0.0001,0.0,-0.0001,0.0,-0.0003,0.021
-4,24,0.16,0.2,0.1,-6,-21,-0.005,-0.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019
-360,11,-0.06,0.08,0.3,-6,-8,-0.006999999999999999,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.016
15,-18,-0.14,-0.05,-0.7,-7,6,0.001,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
150,-6,0.17,0.02,-0.6,-6,1,-0.002,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.02
-48,-3,0.11,0.13,-0.2,-6,-13,-0.004,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.016
130,-6,0.14,-0.07,0.3,-6,8,0.003,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017
201,6,0.15,0.0,0.8,-5,1,-0.002,0.0,-0.0004,-0.0003,-0.0003,-0.0003,-0.0001,0.0,0.0,0.0,-0.0003,0.02
-314,5,-0.28,0.14,0.6,-5,-16,-0.01,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017
-402,-3,-0.36,-0.1,0.2,-6,9,-0.006999999999999999,2.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.016
387,-4,0.24,-0.05,-0.2,-6,6,-0.001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.018000000000000002
230,18,0.16,0.07,0.7,-5,-8,-0.004,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0001,0.0,-0.0004,0.021
-156,21,-0.03,0.21,0.8,-5,-22,-0.009000000000000001,-0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.016
125,5,0.0,-0.07,0.3,-6,8,0.004,0.0,-0.0003,-0.0003,-0.0003,-0.0003,-0.0001,0.0,0.0,0.0,-0.0003,0.018000000000000002
78,10,0.03,0.07,0.3,-6,-6,0.001,-0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019
-225,5,-0.17,0.08,0.0,-6,-9,-0.005,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017
-178,-7,-0.22,0.02,-0.7,-7,-2,0.003,-0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.016
-179,-9,-0.19,-0.09,-0.8,-7,1,0.006,0.9,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017
-60,-19,0.15,0.02,-0.6,-6,-1,-0.002,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.016
-46,-20,0.14,-0.08,-0.4,-6,6,-0.002,1.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
314,-3,-0.13,-0.04,-0.4,-6,5,-0.004,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.018000000000000002
301,16,-0.2,0.03,-0.9,-7,-3,-0.002,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.019
298,17,-0.2,0.03,-0.9,-7,-2,-0.002,0.0,-0.0005,-0.0005,-0.0005,-0.0005,-0.0001,0.0,0.0,0.0,-0.0005,0.018000000000000002
295,18,-0.2,0.03,-1.0,-7,-2,-0.002,-0.1,-0.0004,-0.0005,-0.0005,-0.0005,0.0001,0.0,-0.0001,0.0,-0.0005,0.019
-257,21,0.07,0.13,-1.3,-7,-13,0.005,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.016
-24,2,0.33,-0.06,-0.2,-6,7,0.003,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017
13,3,0.25,0.01,1.0,-5,-1,-0.005,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004,0.018000000000000002
-165,-8,-0.37,0.1,0.1,-6,-9,0.001,-1.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
-88,-28,0.23,0.01,-0.4,-6,1,0.002,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.016
199,-26,0.22,-0.06,0.7,-5,7,0.001,-0.1,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0.0,0.0,0.0,-0.0003,0.018000000000000002
57,-8,-0.39,0.04,0.1,-6,-4,-0.006,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017
108,-4,-0.03,-0.02,-1.0,-7,3,0.012,-0.1,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,0.018000000000000002
104,-2,0.12,0.06,-0.9,-7,-7,0.011000000000000001,-0.5,-0.0003,-0.0002,-0.0002,-0.0002,-0.0001,0.0,0.0,0.0,-0.0002,0.017
80,3,0.23,0.01,-0.4,-6,0,0.002,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.018000000000000002
-267,-4,0.06,0.08,0.5,-5,-9,-0.005,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.016
-320,-9,0.02,-0.13,0.5,-5,3,-0.005,3.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
-194,-20,-0.13,-0.04,0.4,-6,4,-0.006,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.016
282,-14,0.13,-0.05,0.6,-5,5,-0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
243,19,-0.02,0.01,0.6,-5,0,0.002,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.019
-148,24,-0.05,0.14,0.6,-5,-15,-0.003,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
-247,-5,0.08,0.0,0.3,-6,1,0.004,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.016
-150,-12,0.12,-0.05,0.6,-5,5,0.0,-0.2,-0.0004,-0.0003,-0.0003,-0.0003,-0.0001,0.0,0.0,0.0,-0.0003,0.017
15,-17,-0.12,-0.03,0.6,-5,4,-0.006999999999999999,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.016
210,-10,-0.12,-0.05,0.1,-6,6,0.003,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017
206,6,-0.1,0.03,-0.4,-6,-3,-0.002,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.02
-119,10,-0.12,0.15,-0.6,-7,-16,-0.002,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
-199,-5,0.21,-0.01,-0.5,-6,1,0.008,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.018000000000000002
-310,-15,0.26,0.08,0.2,-6,-8,0.0,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.016
-359,-19,0.26,-0.12,0.4,-6,-3,0.0,2.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.015
-273,-24,0.26,-0.12,0.6,-5,13,-0.001,0.4,-0.0004,-0.0003,-0.0003,-0.0003,-0.0001,0.0,0.0,0.0,-0.0003,0.016
371,-8,-0.25,-0.03,-0.6,-6,4,0.001,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.018000000000000002
54,16,0.18,0.07,-1.0,-7,-7,0.008,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,-0.0001,0.0,0.0,0.0,-0.0003,0.017
-74,14,0.18,0.02,0.5,-5,-3,-0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.016
-63,13,0.13,-0.04,0.7,-5,6,-0.006,0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
8,12,-0.01,-0.03,0.9,-5,3,-0.008,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.019
-60,12,-0.13,0.07,0.8,-5,-13,-0.008,0.9,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017
-81,12,-0.14,0.07,0.7,-5,-11,-0.008,0.9,-0.0004,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.018000000000000002
-328,1,-0.19,0.08,0.2,-6,-9,-0.001,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.016
210,-16,0.22,-0.05,0.6,-5,6,0.002,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.018000000000000002
-196,-10,-0.11,0.09,1.0,-5,-10,-0.006999999999999999,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
